date,AAPL,AAL,AMZN,IBM,PFE,ANTM,WMT
2015-05-26,129.62,41.555,425.47,170.13,34.11,162.34,74.9
2015-05-22,132.54,42.61,427.63,172.22,34.28,164.19,75.86
2015-05-21,131.39,42.47,431.63,173.34,34.36,164.62,76.11
2015-05-20,130.06,43.06,423.86,173.76,34.3,163.57,75.9
2015-05-19,130.07,47.85,421.71,173.48,34.21,164.44,76.43
2015-05-18,130.19,49.0,425.24,173.06,33.98,163.25,79.92
2015-05-15,128.77,48.665,426.0,173.26,33.99,161.37,79.24
2015-05-14,128.95,48.815,432.28,174.05,33.94,160.0,78.72
2015-05-13,126.01,48.49,426.87,172.28,33.53,158.79,78.16
2015-05-12,125.865,48.85,431.02,170.55,33.78,158.47,78.96
2015-05-11,126.32,49.645,432.85,171.12,33.96,158.81,78.1
2015-05-08,127.62,49.04,433.69,172.68,34.02,158.4,78.53
2015-05-07,125.26,49.06,426.88,170.99,33.58,155.8,78.03
2015-05-06,125.01,47.045,419.1,170.05,33.46,159.85,77.65
2015-05-05,125.8,47.005,421.19,173.08,34.12,154.2,78.13
2015-05-04,128.7,48.95,423.04,173.97,34.32,155.84,79.18
2015-05-01,128.95,49.39,422.87,173.67,34.08,153.23,78.6
2015-04-30,125.15,48.285,421.78,171.29,33.93,150.93,78.05
2015-04-29,128.64,48.88,429.37,174.4,34.29,151.07,77.88
2015-04-28,130.56,51.19,429.31,173.92,34.48,154.22,79.1
2015-04-27,132.65,51.87,438.56,170.73,34.59,151.02,79.37
2015-04-24,130.28,52.705,445.1,169.78,35.27,154.28,79.84
2015-04-23,129.67,51.45,389.99,170.24,35.36,154.2,79.18
2015-04-22,128.62,51.4,389.8,165.36,34.93,152.84,78.43
2015-04-21,126.91,51.36,391.18,164.26,34.89,152.88,78.03
2015-04-20,127.6,49.76,389.51,166.16,35.01,152.87,78.14
2015-04-17,124.75,48.19,375.56,160.67,35.04,152.48,77.88
2015-04-16,126.17,48.24,386.04,163.13,35.19,154.93,79.24
2015-04-15,126.78,47.75,383.45,164.13,35.21,151.3,79.74
2015-04-14,126.3,47.42,385.11,162.3,35.03,154.25,80.15
2015-04-13,126.85,47.79,382.36,162.38,35.09,153.51,80.29
2015-04-10,127.1,47.73,382.65,162.86,35.44,153.92,80.65
2015-04-09,126.56,47.84,383.54,162.34,35.03,153.49,80.84
2015-04-08,125.6,48.74,381.2,161.85,34.64,154.64,81.03
2015-04-07,126.01,47.495,374.41,162.07,34.54,155.19,80.5
2015-04-06,127.35,48.08,377.04,162.04,34.48,155.43,80.99
2015-04-02,125.32,49.175,372.25,160.45,34.38,153.95,80.73
2015-04-01,124.25,50.44,370.255,159.18,34.33,153.99,80.71
2015-03-31,124.43,52.78,372.1,160.5,34.79,154.41,82.25
2015-03-30,126.37,53.64,374.59,162.67,35.0,156.85,82.53
2015-03-27,123.25,52.66,370.56,160.4,34.53,156.27,81.35
2015-03-26,124.24,51.265,367.35,160.59,34.16,152.82,81.89
2015-03-25,123.38,52.01,370.96,159.2,34.3,154.42,81.32
2015-03-24,126.69,53.93,374.09,163.0,34.52,157.6,83.05
2015-03-23,127.21,54.395,375.11,164.63,35.05,157.57,83.31
2015-03-20,125.9,55.76,378.49,162.88,34.25,158.38,83.24
2015-03-19,127.495,55.19,373.24,159.81,34.15,157.32,81.52
2015-03-18,128.47,54.13,375.135,159.81,34.38,157.39,82.53
2015-03-17,127.04,53.69,371.92,156.96,34.17,153.3,82.62
2015-03-16,124.95,50.22,373.35,157.08,34.44,153.25,83.29
2015-03-13,123.59,49.22,370.58,154.28,34.0,150.01,81.9
2015-03-12,124.45,48.68,374.24,157.98,34.0,147.46,81.9
2015-03-11,122.24,47.39,366.37,156.8,33.63,144.38,80.69
2015-03-10,124.51,46.735,369.51,157.81,33.78,144.28,82.07
2015-03-09,127.14,47.92,378.56,160.77,34.03,146.75,82.88
2015-03-06,126.6,47.995,380.09,158.5,33.97,145.16,82.59
2015-03-05,126.41,48.395,387.83,161.18,34.47,146.85,83.57
2015-03-04,128.54,48.95,382.72,159.42,34.64,146.55,82.58
2015-03-03,129.36,48.77,384.61,161.03,34.56,145.99,83.37
2015-03-02,129.09,48.31,385.655,160.48,34.77,146.93,83.96
2015-02-27,128.46,47.9,380.16,161.94,34.32,146.45,83.93
2015-02-26,130.415,49.35,384.8,160.87,34.59,146.72,83.8
2015-02-25,128.79,49.73,385.37,162.81,34.66,146.97,83.57
2015-02-24,132.17,51.52,378.59,164.83,34.34,147.28,84.57
2015-02-23,133.0,51.31,380.14,162.91,34.39,147.35,84.6
2015-02-20,129.495,51.02,383.66,163.65,34.56,144.59,84.3
2015-02-19,128.45,49.78,378.995,163.89,34.41,142.65,83.52
2015-02-18,128.715,49.31,373.37,162.19,34.48,141.84,86.29
2015-02-17,127.83,48.01,375.43,160.96,34.58,141.76,85.96
2015-02-13,127.08,48.39,381.83,160.4,34.64,141.05,85.81
2015-02-12,126.46,47.88,377.17,158.52,34.87,142.0,85.89
2015-02-11,124.88,47.59,375.14,158.2,34.25,141.49,86.34
2015-02-10,122.02,48.05,372.995,158.56,34.15,138.74,87.29
2015-02-09,119.72,46.53,370.56,155.75,33.07,134.88,85.91
2015-02-06,118.93,48.145,374.28,156.72,33.17,135.69,87.33
2015-02-05,119.94,48.81,373.89,157.91,32.99,137.23,87.28
2015-02-04,119.56,49.46,364.75,156.96,32.07,137.65,86.65
2015-02-03,118.65,47.5,363.55,158.47,32.02,136.96,86.19
2015-02-02,118.63,48.72,364.47,154.66,31.65,135.5,85.71
2015-01-30,117.16,49.08,354.53,153.31,31.25,134.96,84.98
2015-01-29,118.9,52.24,311.78,155.48,31.83,137.1,87.72
2015-01-28,115.31,50.62,303.91,151.55,31.95,133.58,86.82
2015-01-27,109.14,52.695,306.75,153.67,32.6,137.78,87.53
2015-01-26,113.1,55.45,309.66,156.36,32.8,138.7,88.63
2015-01-23,112.98,55.69,312.39,155.87,32.45,140.77,88.51
2015-01-22,112.4,55.59,310.32,155.39,32.81,142.86,88.3
2015-01-21,109.55,53.67,297.25,152.09,32.64,139.68,86.64
2015-01-20,108.72,52.75,289.44,156.95,33.1,137.13,86.69
2015-01-16,105.99,49.81,290.74,157.14,32.8,136.01,86.77
2015-01-15,106.82,49.41,286.95,154.57,32.4,134.09,87.38
2015-01-14,109.8,49.41,293.27,155.8,32.48,131.81,86.61
2015-01-13,110.22,50.4,294.74,156.81,32.44,130.28,89.31
2015-01-12,109.25,49.58,291.41,156.44,32.77,128.83,90.02
2015-01-09,112.01,52.02,296.93,159.11,32.65,129.8,89.35
2015-01-08,111.89,53.66,300.46,158.42,32.5,131.55,90.47
2015-01-07,107.75,53.01,298.42,155.05,31.85,125.56,88.6
2015-01-06,106.26,53.04,295.29,156.07,31.42,124.94,86.31
2015-01-05,106.25,53.875,302.19,159.51,31.16,123.26,85.65
2015-01-02,109.33,53.91,308.52,162.06,31.33,125.46,85.9
2014-12-31,110.38,53.63,310.35,160.44,31.15,125.67,85.88
2014-12-30,112.52,53.42,310.3,160.05,31.38,128.21,86.79
2014-12-29,113.91,52.85,312.04,160.51,31.39,127.07,86.64
2014-12-26,113.99,51.955,309.09,162.34,31.65,126.36,86.91
2014-12-24,112.01,51.43,303.03,161.82,31.42,126.93,86.43
2014-12-23,112.54,50.21,306.285,162.24,31.45,126.94,86.66
2014-12-22,112.94,50.84,306.54,161.44,32.09,128.47,86.38
2014-12-19,111.78,50.71,299.9,158.51,31.94,127.95,85.16
2014-12-18,112.65,50.14,297.73,157.68,31.97,127.71,85.94
2014-12-17,109.41,48.8,298.88,151.93,31.12,123.71,84.23
2014-12-16,106.745,47.96,295.06,151.41,30.67,121.32,82.96
2014-12-15,108.225,50.84,306.07,153.06,30.86,122.22,83.94
2014-12-12,109.73,49.97,307.32,155.38,30.95,122.65,83.81
2014-12-11,111.62,50.53,307.36,161.07,31.65,125.4,83.83
2014-12-10,111.95,48.94,305.84,160.51,31.86,123.69,82.98
2014-12-09,114.12,48.31,312.5,162.99,31.95,126.66,83.56
2014-12-08,112.4,50.82,306.64,161.86,31.97,126.34,84.23
2014-12-05,115.0,51.01,312.63,163.27,31.99,127.91,84.12
2014-12-04,115.49,49.65,316.93,164.05,31.67,127.64,84.76
2014-12-03,115.93,48.24,316.5,164.52,31.75,129.16,84.94
2014-12-02,114.63,47.86,326.31,162.67,31.57,128.71,86.4
2014-12-01,115.07,47.88,326.0,161.54,31.26,127.77,86.22
2014-11-28,118.93,48.53,338.64,162.17,31.15,127.91,87.54
2014-11-26,119.0,44.97,333.57,161.95,31.1,126.9,84.98
2014-11-25,117.6,44.15,335.04,161.76,30.47,127.15,84.95
2014-11-24,118.625,43.21,335.64,162.15,30.22,126.14,85.4
2014-11-21,116.47,43.31,332.63,160.92,30.45,125.89,84.65
2014-11-20,116.31,44.16,330.54,160.64,30.44,126.25,84.58
2014-11-19,114.67,44.1,326.54,161.43,30.44,125.82,84.99
2014-11-18,115.47,45.05,324.93,161.89,30.59,129.04,83.79
2014-11-17,113.99,43.69,323.05,164.16,30.32,127.27,83.57
2014-11-14,114.18,44.01,327.82,164.16,30.34,125.36,82.96
2014-11-13,112.82,44.12,316.48,162.79,30.42,126.63,82.94
2014-11-12,111.25,43.43,311.51,161.92,30.42,126.64,79.2
2014-11-11,109.7,43.44,312.01,163.3,30.32,126.62,79.01
2014-11-10,108.83,43.83,305.11,163.49,30.2,125.5,79.44
2014-11-07,109.01,43.2,299.86,162.07,29.92,124.15,78.77
2014-11-06,108.7,43.14,296.64,161.46,30.04,127.8,77.81
2014-11-05,108.86,42.25,296.52,161.82,30.04,127.03,77.7
2014-11-04,108.6,42.7,302.81,162.65,30.28,126.83,77.26
2014-11-03,109.4,42.0,305.72,164.36,30.19,126.31,76.28
2014-10-31,108.0,41.35,305.46,164.4,29.95,126.69,76.27
2014-10-30,106.98,40.3,299.07,164.35,29.84,123.29,76.45
2014-10-29,107.34,39.94,294.12,163.46,30.04,127.03,76.39
2014-10-28,106.74,40.24,295.59,163.6,29.09,120.0,76.35
2014-10-27,105.11,39.91,289.97,161.87,29.03,120.34,76.59
2014-10-24,105.22,39.82,287.06,162.08,29.11,120.21,76.38
2014-10-23,104.83,38.48,313.18,162.18,28.6,119.77,76.25
2014-10-22,102.99,37.04,312.97,161.79,28.3,118.87,76.03
2014-10-21,102.47,37.85,315.33,163.23,28.28,120.43,76.02
2014-10-20,99.76,35.22,306.21,169.1,27.93,116.23,75.14
2014-10-17,97.67,33.38,303.64,182.05,27.83,114.99,74.1
2014-10-16,96.26,32.97,302.86,179.84,27.7,111.92,73.82
2014-10-15,97.54,31.69,305.97,181.75,28.19,111.06,75.2
2014-10-14,98.75,31.51,308.31,183.8,28.46,113.2,77.98
2014-10-13,99.81,28.58,306.45,183.52,28.47,114.41,77.56
2014-10-10,100.73,30.78,311.39,185.93,29.13,116.95,78.29
2014-10-09,101.02,31.98,315.37,186.42,28.99,118.93,77.86
2014-10-08,100.8,33.0,322.7,189.36,29.38,119.85,78.24
2014-10-07,98.75,34.09,316.98,185.71,28.79,117.52,77.3
2014-10-06,99.62,34.93,322.2,189.04,29.17,119.07,77.35
2014-10-03,99.62,36.23,322.74,188.67,29.22,122.07,77.32
2014-10-02,99.9,33.93,318.41,186.91,29.06,118.45,76.23
2014-10-01,99.18,34.39,317.46,187.17,29.15,118.15,76.12
2014-09-30,100.75,35.48,322.44,189.83,29.57,119.62,76.47
2014-09-29,100.11,35.03,321.82,189.64,29.77,121.31,76.08
2014-09-26,100.75,35.93,323.21,190.06,29.72,120.8,76.49
2014-09-25,97.87,35.21,321.93,189.01,29.98,120.69,76.12
2014-09-24,101.75,36.12,328.21,192.31,30.31,124.17,77.08
2014-09-23,102.64,35.33,323.63,191.62,30.05,119.36,75.6
2014-09-22,101.06,35.58,324.5,193.11,30.18,121.82,76.31
2014-09-19,100.96,36.63,331.32,194.0,30.4,122.04,76.84
2014-09-18,101.79,38.05,325.0,193.75,30.58,122.16,76.22
2014-09-17,101.58,37.46,324.0,192.8,30.35,120.22,76.24
2014-09-16,100.86,37.98,327.76,192.96,30.05,120.32,76.32
2014-09-15,101.63,37.07,323.89,191.81,29.92,118.4,75.81
2014-09-12,101.66,37.65,331.19,191.28,29.43,118.62,75.77
2014-09-11,101.43,38.09,330.52,191.72,29.63,119.95,76.1
2014-09-10,101.0,38.58,331.33,191.54,29.44,119.8,76.51
2014-09-09,97.99,37.96,329.75,189.99,29.23,120.89,76.74
2014-09-08,98.36,38.23,342.34,190.14,29.4,118.13,76.53
2014-09-05,98.97,37.85,346.38,191.2,29.65,118.97,77.51
2014-09-04,98.12,38.47,345.95,190.68,29.37,118.01,76.56
2014-09-03,98.94,39.14,339.0,191.95,29.4,116.62,76.01
2014-09-02,103.3,40.5,342.38,191.56,29.26,115.64,75.75
2014-08-29,102.5,38.881,339.04,192.3,29.39,116.51,75.5
2014-08-28,102.25,39.17,340.02,192.0,29.38,116.25,75.9
2014-08-27,102.13,38.99,343.18,192.25,29.49,115.78,75.85
2014-08-26,100.889,39.09,341.83,192.99,29.4,114.67,75.52
2014-08-25,101.54,39.42,334.02,191.16,28.91,113.22,75.69
2014-08-22,101.32,39.85,331.59,190.41,28.92,112.87,75.73
2014-08-21,100.58,39.51,332.91,191.23,28.82,113.12,75.55
2014-08-20,100.57,40.6,335.78,190.1,28.89,113.07,74.96
2014-08-19,100.53,40.43,335.13,190.07,28.94,113.62,74.88
2014-08-18,99.16,40.66,334.53,189.36,28.84,112.4,74.49
2014-08-15,97.98,39.19,333.63,187.38,28.64,111.78,73.9
2014-08-14,97.5,39.57,333.21,187.88,28.73,112.48,74.39
2014-08-13,97.24,38.12,326.28,187.95,28.21,110.35,74.03
2014-08-12,95.97,37.52,319.32,187.34,28.08,108.66,74.22
2014-08-11,95.99,37.97,318.33,187.47,28.25,107.39,74.36
2014-08-08,94.74,37.18,316.8,186.63,28.34,108.58,74.67
2014-08-07,94.48,36.86,311.45,184.3,28.04,107.29,73.95
2014-08-06,94.96,37.46,313.89,185.97,28.28,111.34,74.2
2014-08-05,95.12,37.18,312.32,187.1,28.41,110.44,73.34
2014-08-04,95.59,38.14,313.65,189.64,28.75,111.6,73.54
2014-08-01,96.13,39.43,307.06,189.15,28.86,111.0,73.54
2014-07-31,95.6,38.85,312.99,191.67,28.7,109.81,73.58
2014-07-30,98.15,39.55,322.51,194.0,29.26,112.47,74.78
2014-07-29,98.38,39.53,320.0,194.57,29.73,112.55,75.44
2014-07-28,99.02,40.29,320.41,195.78,30.1,115.57,75.71
2014-07-25,97.671,41.68,324.01,194.4,30.19,113.51,75.97
2014-07-24,97.03,42.16,358.61,195.24,30.34,115.25,76.35
2014-07-23,97.19,43.33,358.14,193.63,30.39,115.44,76.99
2014-07-22,94.72,42.38,360.84,194.09,30.49,115.32,76.64
2014-07-21,93.939,42.48,359.76,190.85,30.35,114.43,76.77
2014-07-18,94.43,42.9199,358.66,192.5,30.73,114.93,77.09
2014-07-17,93.0899,41.6999,352.454,192.49,30.55,113.44,76.61
2014-07-16,94.78,43.48,355.9,192.36,30.96,112.18,76.86
2014-07-15,95.32,43.7,354.44,188.49,30.41,112.77,76.84
2014-07-14,96.45,42.98,355.32,189.86,30.24,113.15,76.55
2014-07-11,95.22,42.88,346.2,188.0,30.07,110.9,76.82
2014-07-10,95.035,42.82,327.92,187.7,30.0,110.76,77.06
2014-07-09,95.39,41.985,329.97,188.42,30.05,110.87,77.21
2014-07-08,95.35,40.26,323.81,187.22,30.15,109.46,76.65
2014-07-07,95.968,40.1,333.55,188.04,30.49,109.13,76.07
2014-07-03,94.03,41.62,337.492,188.53,30.53,110.16,75.75
2014-07-02,93.48,41.95,332.85,188.39,30.37,110.32,75.62
2014-07-01,93.52,43.86,332.39,186.35,30.08,108.38,75.28
2014-06-30,92.93,42.96,324.78,181.27,29.68,107.61,75.07
2014-06-27,91.98,44.0,324.57,181.71,29.67,107.55,75.34
2014-06-26,90.9,44.55,325.69,180.37,29.59,108.12,74.91
2014-06-25,90.36,43.91,327.44,180.72,29.8,108.74,75.62
2014-06-24,90.28,43.179,324.16,180.88,29.3,107.91,75.97
2014-06-23,90.83,44.36,327.24,182.14,29.45,108.65,75.79
2014-06-20,90.91,44.55,324.2,181.55,29.78,108.55,75.68
2014-06-19,91.86,43.06,327.0,182.82,29.59,107.69,75.87
2014-06-18,92.18,42.66,334.38,183.6,29.71,106.25,75.7
2014-06-17,92.08,41.87,325.62,182.26,29.48,106.06,74.99
2014-06-16,92.2,41.06,327.62,182.35,29.61,106.1,75.34
2014-06-13,91.28,40.38,326.27,182.56,29.53,106.88,75.28
2014-06-12,92.29,40.2,325.91,181.22,29.45,107.1,75.73
2014-06-11,93.86,42.29,335.2,182.25,29.43,107.68,76.16
2014-06-10,94.25,43.66,332.41,184.29,29.5,105.7,76.62
2014-06-09,93.7,43.59,327.5,186.22,29.35,105.28,77.01
2014-06-06,645.57,43.88,329.67,186.37,29.42,106.13,77.21
2014-06-05,647.35,42.41,323.57,185.98,29.76,107.26,77.32
2014-06-04,644.82,42.82,306.78,184.51,29.64,108.63,77.13
2014-06-03,637.54,41.44,307.19,184.37,29.59,108.01,76.71
2014-06-02,628.65,41.22,308.84,185.69,29.71,108.35,76.76
2014-05-30,633.0,40.16,312.55,184.36,29.63,108.36,76.77
2014-05-29,635.38,39.82,313.78,183.76,29.6,108.55,75.98
2014-05-28,624.01,39.8,310.16,183.08,29.61,107.88,75.53
2014-05-27,625.63,39.35,310.82,184.78,29.61,108.48,75.59
2014-05-23,614.13,39.11,312.24,185.94,29.49,108.82,75.61
2014-05-22,607.27,38.72,304.91,185.68,29.66,107.34,75.39
2014-05-21,606.31,38.32,305.01,186.39,29.57,107.12,75.66
2014-05-20,604.71,38.24,301.19,184.89,29.25,106.0,75.69
2014-05-19,604.59,38.57,296.755,187.0,29.28,106.43,76.61
2014-05-16,597.51,38.525,297.7,187.06,29.12,105.12,77.01
2014-05-15,588.82,38.19,295.19,186.46,29.06,104.93,76.83
2014-05-14,593.87,38.84,297.62,188.72,29.1,105.67,78.74
2014-05-13,593.76,39.31,304.64,192.19,29.2,106.45,79.14
2014-05-12,592.83,39.39,302.86,192.57,29.13,107.01,79.15
2014-05-09,585.5425,38.26,292.24,190.08,29.03,104.51,79.2
2014-05-08,587.99,38.25,288.32,188.91,29.17,103.28,78.69
2014-05-07,592.33,37.22,292.71,189.3,29.02,104.74,77.96
2014-05-06,594.41,36.67,297.38,190.03,29.43,102.33,78.01
2014-05-05,600.96,36.6,310.05,191.26,29.96,102.44,78.62
2014-05-02,592.58,36.49,308.01,191.44,30.75,100.87,79.12
2014-05-01,591.48,36.39,307.89,193.53,31.15,100.77,79.7
2014-04-30,590.09,35.07,304.13,196.47,31.28,100.68,79.71
2014-04-29,592.33,35.51,300.38,195.11,31.76,95.39,79.67
2014-04-28,594.09,35.16,296.58,193.14,32.04,94.96,79.76
2014-04-25,571.94,36.0,303.83,189.63,30.75,96.0,78.62
2014-04-24,567.77,37.26,337.15,190.22,30.71,96.54,78.31
2014-04-23,524.75,37.09,324.58,191.73,30.92,94.69,78.04
2014-04-22,531.699,36.16,329.32,192.15,31.0,94.19,77.56
2014-04-21,531.17,35.67,330.87,192.27,30.86,93.03,77.6
2014-04-17,524.94,35.4,324.91,190.01,30.25,92.0,77.66
2014-04-16,519.01,35.51,323.68,196.4,30.09,95.65,77.22
2014-04-15,517.9599,33.72,316.08,197.02,29.89,96.47,76.88
2014-04-14,521.68,33.37,315.91,197.77,29.87,95.38,77.38
2014-04-11,519.61,33.6799,311.73,195.19,29.86,95.05,76.5
2014-04-10,523.48,35.29,317.11,195.68,30.61,95.74,76.89
2014-04-09,530.32,36.9,331.805,196.64,31.23,96.81,77.97
2014-04-08,523.44,35.98,327.07,193.29,30.87,96.65,78.18
2014-04-07,523.47,35.78,317.76,194.52,31.2,96.61,77.31
2014-04-04,531.82,36.56,323.0,191.77,32.16,97.59,77.31
2014-04-03,538.79,37.34,333.62,192.69,32.4,99.24,77.46
2014-04-02,542.55,37.71,341.96,193.55,32.29,98.32,77.18
2014-04-01,541.65,37.94,342.99,194.5,31.95,99.09,76.77
2014-03-31,536.74,36.6,336.365,192.49,32.12,99.55,76.43
2014-03-28,536.86,35.39,338.29,190.45,31.88,99.39,76.01
2014-03-27,537.46,35.77,338.47,189.83,32.1,97.7,76.14
2014-03-26,539.78,36.7,343.41,192.62,32.18,99.91,76.23
2014-03-25,544.99,37.9,354.71,195.04,31.82,99.69,76.87
2014-03-24,539.19,36.8,351.85,188.25,31.49,100.97,76.76
2014-03-21,532.87,36.11,360.62,186.67,32.18,99.77,76.1
2014-03-20,528.7,36.56,368.97,187.9,31.91,99.71,75.38
2014-03-19,531.26,37.08,373.23,184.71,31.71,99.05,74.38
2014-03-18,531.4,37.35,378.77,186.81,31.93,97.71,74.77
2014-03-17,526.74,37.7,375.04,185.81,31.42,95.15,74.68
2014-03-14,524.69,36.34,373.74,182.21,31.23,93.35,74.28
2014-03-13,530.65,36.74,371.51,183.9,31.12,93.27,74.93
2014-03-12,536.61,37.5599,370.64,186.22,31.98,93.62,75.53
2014-03-11,536.09,38.08,368.82,186.76,32.42,93.0,74.92
2014-03-10,530.92,38.96,370.53,186.39,32.39,92.24,74.43
2014-03-07,530.44,39.02,372.06,187.68,32.43,91.53,74.58
2014-03-06,530.75,38.81,372.16,187.64,32.46,91.52,74.88
2014-03-05,532.36,37.86,372.37,187.14,32.75,91.56,74.8
2014-03-04,531.24,37.34,363.9,186.44,32.69,90.81,75.13
2014-03-03,527.76,36.1,359.78,184.26,31.98,89.44,74.12
2014-02-28,526.24,36.93,362.1,185.17,32.11,90.59,74.7
2014-02-27,527.67,36.56,360.13,185.27,32.23,89.28,74.56
2014-02-26,517.35,36.75,359.8,184.06,31.99,89.15,74.78
2014-02-25,522.06,37.0,358.32,183.23,31.89,89.68,73.35
2014-02-24,527.55,36.65,351.78,183.45,31.99,90.93,73.35
2014-02-21,525.25,36.17,346.76,182.79,31.46,88.55,73.12
2014-02-20,531.15,35.66,349.8,184.26,31.55,87.71,73.52
2014-02-19,537.37,34.59,347.38,182.95,31.48,87.5,74.85
2014-02-18,545.99,34.31,353.65,183.19,31.88,87.52,75.33
2014-02-14,543.99,34.41,357.35,183.69,31.94,87.8,75.79
2014-02-13,544.43,35.025,357.2,181.84,31.7,85.31,75.36
2014-02-12,535.92,34.69,349.25,180.24,31.61,84.25,74.96
2014-02-11,535.96,35.13,361.79,179.7,31.88,85.68,74.8
2014-02-10,528.99,35.58,360.87,177.14,31.47,84.6,73.76
2014-02-07,519.68,35.67,361.08,177.25,31.22,84.68,73.75
2014-02-06,512.51,34.66,354.59,174.67,30.84,86.58,72.82
2014-02-05,512.59,33.8,346.45,174.24,30.65,85.65,72.87
2014-02-04,508.79,34.05,347.95,172.84,31.44,85.35,72.73
2014-02-03,501.53,33.96,346.15,172.9,30.6,85.62,72.66
2014-01-31,500.6,33.55,358.69,176.68,30.4,86.0,74.68
2014-01-30,499.782,33.8,403.01,177.36,30.82,87.76,74.75
2014-01-29,500.75,32.98,384.2,176.4,30.11,85.37,74.1
2014-01-28,506.5,31.96,394.43,176.85,30.42,84.3,74.67
2014-01-27,550.5,30.18,386.28,177.9,29.66,84.89,74.15
2014-01-24,546.07,30.4,387.6,179.64,30.09,84.25,74.42
2014-01-23,556.18,31.35,399.87,182.73,31.01,85.79,74.96
2014-01-22,551.51,31.2,404.54,182.25,31.27,86.11,75.35
2014-01-21,549.07,30.66,407.05,188.43,31.23,86.92,75.84
2014-01-17,540.67,30.02,399.61,190.09,31.09,85.49,76.19
2014-01-16,554.25,29.34,395.8,188.76,31.17,85.56,76.76
2014-01-15,557.36,28.84,395.87,187.74,31.18,88.15,77.66
2014-01-14,546.39,28.87,397.54,185.92,31.0,91.35,77.96
2014-01-13,535.73,28.65,390.98,184.16,30.54,90.84,77.49
2014-01-10,532.94,29.35,397.66,187.26,30.69,91.99,78.04
2014-01-09,536.519,29.42,401.01,187.38,30.93,93.0,78.09
2014-01-08,543.46,27.63,401.92,187.97,30.95,92.22,77.83
2014-01-07,540.0375,26.905,398.03,189.71,30.74,91.08,78.45
2014-01-06,543.93,27.03,393.63,186.0,30.55,89.28,78.21
2014-01-03,540.98,26.54,396.44,186.64,30.52,90.63,78.65
2014-01-02,553.13,25.36,397.97,185.53,30.46,90.63,78.91
2013-12-31,561.02,25.25,398.79,187.57,30.63,92.39,78.69
2013-12-30,554.52,24.78,393.37,186.41,30.69,91.52,78.63
2013-12-27,560.09,24.94,398.08,185.08,30.64,92.17,78.47
2013-12-26,563.9,26.13,404.39,185.35,30.55,92.15,78.39
2013-12-24,567.67,26.25,399.2,183.22,30.29,91.39,78.01
2013-12-23,570.09,26.18,402.92,182.23,30.35,91.15,77.87
2013-12-20,549.02,26.33,402.2,180.02,30.25,89.59,77.43
2013-12-19,544.46,26.12,395.19,180.22,30.71,88.75,77.24
2013-12-18,550.77,26.23,395.96,178.7,30.77,89.02,77.94
2013-12-17,554.99,26.1,387.65,175.76,30.14,86.89,77.25
2013-12-16,557.5,26.61,388.97,177.85,30.25,87.69,77.74
2013-12-13,554.43,26.23,384.24,172.8,30.25,87.75,78.08
2013-12-12,560.54,25.45,381.25,173.37,30.25,88.69,78.5
2013-12-11,561.36,25.99,382.19,175.2,30.65,89.27,79.09
2013-12-10,565.55,24.88,387.78,177.12,31.34,91.06,79.08
2013-12-09,566.43,24.6,384.89,177.46,31.58,90.98,79.95
2013-12-06,560.02,22.55,386.95,177.67,31.54,90.69,79.94
2013-12-05,567.901,22.35,384.49,176.08,31.25,89.78,79.44
2013-12-04,565.0,21.87,385.96,175.74,31.27,91.59,80.22
2013-12-03,566.322,22.39,384.66,176.08,31.22,92.56,81.21
2013-12-02,551.23,23.04,392.3,177.48,31.83,93.92,81.11
2013-11-29,556.07,23.48,393.62,179.68,31.73,92.88,81.01
2013-11-27,545.96,23.98,386.71,178.97,31.88,93.62,80.93
2013-11-26,533.4,23.81,381.37,177.31,31.89,93.66,80.68
